SA3,Region,Median Price,12M Growth (%),Rent Change (%),Yield (%),Buy Affordability,Rent Affordability,10Y Growth (PA),Latitude,Longitude
Colac - Corangamite,Warrnambool and South West,381150,-4.81,8,7,2.27,15.92,8,-38.21973486,143.2594248
Colac - Corangamite,Warrnambool and South West,597000,-4.81,8,3.21,5.5,17.62,8,-38.36966076,143.6471709
Boroondara,Melbourne - Inner East,2000000,-4.96,8,2.06,12.33,30.08,5.25198939,-37.86703572,145.0795009
Boroondara,Melbourne - Inner East,2900000,-4.96,8,2.14,19.63,49.62,5.25198939,-37.80993547,145.0872929
Boroondara,Melbourne - Inner East,2550000,-4.96,8,2.18,15.74,40.5,5.25198939,-37.83558029,145.0745268
Boroondara,Melbourne - Inner East,3000000,-4.96,8,2.18,16.17,41.71,5.25198939,-37.82438814,145.0771619
Boroondara,Melbourne - Inner East,3800000,-4.96,8,1.55,24.33,44.58,5.25198939,-37.81139738,145.0661218
Boroondara,Melbourne - Inner East,2700000,-4.96,8,1.58,22.28,41.72,5.25198939,-37.82851171,145.0342996
Boroondara,Melbourne - Inner East,2200000,-4.96,8,1.95,17.32,39.95,5.25198939,-37.83206282,145.04981
Boroondara,Melbourne - Inner East,2600000,-4.96,8,2.23,15.96,42.05,5.25198939,-37.80147323,145.0411482
Boroondara,Melbourne - Inner East,2000000,-4.96,8,2.23,13.39,35.34,5.25198939,-37.79065201,145.0525426
Meander Valley - West Tamar,Launceston and North East,430000,-5,8,5.94,5.75,40.4,11.03250478,-41.53694276,146.6789581
Meander Valley - West Tamar,Launceston and North East,499000,-5,8,5.79,3.84,26.3,11.03250478,-41.51066124,147.0626882
Meander Valley - West Tamar,Launceston and North East,433000,-5,8,2.74,10.73,34.76,11.03250478,-41.50038885,146.8215703
Southern Highlands,Southern Highlands and Shoalhaven,910000,-5.03,11,3.47,9.13,31.68,9.670570313,-34.48427813,150.4197442
Southern Highlands,Southern Highlands and Shoalhaven,925000,-5.03,11,3.38,6.43,21.72,9.670570313,-34.51161961,150.4134165
Southern Highlands,Southern Highlands and Shoalhaven,695000,-5.03,11,3.85,7.7,29.67,9.670570313,-34.46676621,150.4800145
Southern Highlands,Southern Highlands and Shoalhaven,745000,-5.03,11,3.12,8.97,27.98,9.670570313,-34.54849655,150.3984109
Port Phillip,Melbourne - Inner,750000,-5.08,5,5.41,4.01,21.7,4.116652831,-37.84555611,144.9511482
Port Phillip,Melbourne - Inner,550000,-5.08,5,4.81,4.78,22.96,4.116652831,-37.87066439,144.9948077
Port Phillip,Melbourne - Inner,660000,-5.08,5,4.94,4.58,22.59,4.116652831,-37.88094833,144.9855531
Port Phillip,Melbourne - Inner,800000,-5.08,5,5.21,3.72,19.38,4.116652831,-37.85078192,144.9605582
Port Phillip,Melbourne - Inner,750000,-5.08,5,5.16,4.97,25.67,4.116652831,-37.83545239,144.923129
Port Phillip,Melbourne - Inner,525000,-5.08,5,5.02,4.58,22.99,4.116652831,-37.87898576,144.9957879
Port Phillip,Melbourne - Inner,699000,-5.08,5,5.96,4.26,25.36,4.116652831,-37.83394805,144.9606329
Port Phillip,Melbourne - Inner,520000,-5.08,5,5.72,4.57,26.14,4.116652831,-37.86399266,144.9815083
Port Phillip,Melbourne - Inner,550000,-5.08,5,4.26,5,21.32,4.116652831,-37.85843909,144.9716077
Port Phillip,Melbourne - Inner,520000,-5.08,5,5.89,3.76,22.17,4.116652831,-37.85471514,144.9928196
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,4.44,27.22,3.766233766,-16.35317572,145.3902671
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,9.51,58.36,3.766233766,-15.95438449,145.2063009
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,4.81,34.91,3.766233766,-16.46247573,145.3983784
Port Douglas - Daintree,Cairns,1275000,-5.36,6,4.41,6.46,33.65,3.766233766,-16.52188685,145.4250682
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,7.05,51.13,3.766233766,-16.44444812,145.4049507
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,10.81,78.46,3.766233766,-16.22291172,145.4354996
Port Douglas - Daintree,Cairns,1275000,-5.36,6,4.41,8.63,38.02,3.766233766,-16.52966295,145.4543128
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,7.66,55.56,3.766233766,-16.18495153,145.4238469
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,7.23,44.35,3.766233766,-16.24047497,145.3596685
Port Douglas - Daintree,Cairns,1275000,-5.36,6,4.41,9.34,48.67,3.766233766,-16.49240583,145.4297423
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,5.87,36,3.766233766,-16.40418717,145.3721533
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,6.79,49.29,3.766233766,-16.45705335,145.3744179
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,8.21,59.54,3.766233766,-16.46656879,145.3593757
Port Douglas - Daintree,Cairns,1275000,-5.36,6,4.41,9.87,43.5,3.766233766,-16.59671994,145.4759685
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,6.88,42.21,3.766233766,-16.42619339,145.397885
Port Douglas - Daintree,Cairns,1275000,-5.36,6,4.41,8.53,44.46,3.766233766,-16.59174064,145.5154673
Port Douglas - Daintree,Cairns,1250000,-5.36,6,4.36,10.61,54.74,3.766233766,-16.5035722,145.4614876
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,4.44,32.19,3.766233766,-16.3889286,145.4104947
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,4.18,30.35,3.766233766,-16.5111957,145.3292981
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,5.49,33.69,3.766233766,-16.34909373,145.3592674
Port Douglas - Daintree,Cairns,590000,-5.36,6,6.14,8.52,61.84,3.766233766,-16.3393027,145.4122816
Charters Towers - Ayr - Ingham,Townsville,245000,-5.5,12,5.87,3.12,18.33,1.75257732,-19.5628359,147.4041684
Charters Towers - Ayr - Ingham,Townsville,195000,-5.5,12,9.23,2.34,21.57,1.75257732,-20.07633827,146.2591524
Charters Towers - Ayr - Ingham,Townsville,165000,-5.5,12,4.91,5.34,26.23,1.75257732,-18.71612832,146.2764614
Charters Towers - Ayr - Ingham,Townsville,0,-5.5,12,0,0,17.47,1.75257732,-19.65944832,147.4135929
Charters Towers - Ayr - Ingham,Townsville,245000,-5.5,12,10.79,2.14,23.03,1.75257732,-18.65326845,146.1531016
Charters Towers - Ayr - Ingham,Townsville,0,-5.5,12,0,0,0,1.75257732,-18.72640413,146.6058544
Charters Towers - Ayr - Ingham,Townsville,195000,-5.5,12,9.23,1.94,21.2,1.75257732,-20.06387007,146.2705264
Yarra,Melbourne - Inner,1166300,-5.59,7,3.15,9.18,34.14,4.975041597,-37.80378307,145.0000117
Yarra,Melbourne - Inner,1800000,-5.59,7,2.46,12.72,37.05,4.975041597,-37.77819734,145.0300597
Yarra,Melbourne - Inner,1412400,-5.59,7,3.13,8.93,27.92,4.975041597,-37.8297554,145.0164647
Yarra,Melbourne - Inner,1550000,-5.59,7,2.75,10.2,33.13,4.975041597,-37.78576781,144.9681838
Yarra,Melbourne - Inner,1500000,-5.59,7,2.97,8.26,29.04,4.975041597,-37.78970201,144.998143
Yarra,Melbourne - Inner,1150000,-5.59,7,3.63,8.21,35.21,4.975041597,-37.80191499,144.9882034
Yarra,Melbourne - Inner,1250000,-5.59,7,4.05,5.11,20.72,4.975041597,-37.82945117,144.9926113
Yarra,Melbourne - Inner,1795000,-5.59,7,2.75,12.6,41.02,4.975041597,-37.80094714,144.9791537
Yarra,Melbourne - Inner,1550000,-5.59,7,3.19,9.45,35.65,4.975041597,-37.78377699,144.9859681
Yarra,Melbourne - Inner,1800000,-5.59,7,2.25,13.2,29.74,4.975041597,-37.78193016,144.9667083
Yarra,Melbourne - Inner,1420000,-5.59,7,3.08,9.78,35.63,4.975041597,-37.82211134,145.0025438
Port Phillip,Melbourne - Inner,2200000,-5.7,5,2.42,12.84,36.72,4.116652831,-37.84555611,144.9511482
Port Phillip,Melbourne - Inner,1430000,-5.7,5,3.59,11.04,46.89,4.116652831,-37.87066439,144.9948077
Port Phillip,Melbourne - Inner,2150000,-5.7,5,2.62,16.91,52.48,4.116652831,-37.88094833,144.9855531
Port Phillip,Melbourne - Inner,2500000,-5.7,5,2.5,11.33,33.5,4.116652831,-37.85078192,144.9605582
Port Phillip,Melbourne - Inner,1575000,-5.7,5,2.99,10.13,35.83,4.116652831,-37.83545239,144.923129
Port Phillip,Melbourne - Inner,1450000,-5.7,5,3.56,10.45,43.99,4.116652831,-37.87898576,144.9957879
Port Phillip,Melbourne - Inner,1500000,-5.7,5,2.91,11.34,39.03,4.116652831,-37.83394805,144.9606329
Port Phillip,Melbourne - Inner,1650000,-5.7,5,3.6,10.97,46.66,4.116652831,-37.86399266,144.9815083
Port Phillip,Melbourne - Inner,1937235,-5.7,5,4.33,9.84,50.43,4.116652831,-37.85843909,144.9716077
Port Phillip,Melbourne - Inner,1400000,-5.7,5,3.22,10.54,40.06,4.116652831,-37.85471514,144.9928196
Darwin City,Darwin,760000,-5.96,-2,5.64,3.78,25.21,0.013738361,-12.43796523,130.8570932
Darwin City,Darwin,1150000,-5.96,-2,3.69,8.08,35.25,0.013738361,-12.42750385,130.8456172
Darwin City,Darwin,1400000,-5.96,-2,4.27,7.1,35.83,0.013738361,-12.45462555,130.8259638
Darwin City,Darwin,684000,-5.96,-2,5.43,5.46,35.02,0.013738361,-12.41668077,130.8485052
Darwin City,Darwin,865000,-5.96,-2,4.99,6.31,37.2,0.013738361,-12.43410724,130.8438858
Darwin City,Darwin,885000,-5.96,-2,4.57,5.85,31.61,0.013738361,-12.44616521,130.8455326
Darwin City,Darwin,684000,-5.96,-2,5.43,7.12,45.66,0.013738361,-12.42705258,130.859387
Darwin City,Darwin,760000,-5.96,-2,5.64,12.33,82.19,0.013738361,-12.43172652,130.8821318
Darwin City,Darwin,760000,-5.96,-2,5.64,4.76,26.87,0.013738361,-12.43477553,130.8505574
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,8.35,44.32,10.76923077,-36.00736563,148.8137854
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,5.24,24.43,10.76923077,-36.40199494,148.7203252
Snowy Mountains,Capital Region,750000,-6.09,8,4.85,6.71,32.55,10.76923077,-36.37924762,148.8365881
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,3.9,20.71,10.76923077,-36.17439649,149.108095
Snowy Mountains,Capital Region,415000,-6.09,8,5.57,4.52,25.16,10.76923077,-36.88992424,149.243737
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,3.57,18.93,10.76923077,-35.95785808,149.1513347
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,3.89,20.63,10.76923077,-36.14837485,149.1622803
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,3.79,20.13,10.76923077,-35.86420062,149.1957903
Snowy Mountains,Capital Region,570000,-6.09,8,4.72,6.39,30.16,10.76923077,-36.24754336,149.1228086
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,6.55,30.54,10.76923077,-36.28732509,148.8387847
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,4.97,23.15,10.76923077,-36.43989306,148.5150107
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,4.25,22.55,10.76923077,-36.20911548,149.0563109
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,8.57,39.98,10.76923077,-36.5217127,148.827816
Snowy Mountains,Capital Region,410000,-6.09,8,5.42,7.35,39.86,10.76923077,-37.03860979,148.9063033
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,5.02,23.4,10.76923077,-36.41030936,148.666126
Snowy Mountains,Capital Region,1400000,-6.09,8,3.47,8.3,28.76,10.76923077,-36.43890736,148.6085603
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,7.42,34.59,10.76923077,-36.33472803,148.6425431
Snowy Mountains,Capital Region,1295000,-6.09,8,4.66,5.4,25.18,10.76923077,-36.50849118,148.5472846
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,7.43,39.41,10.76923077,-36.49046922,149.273916
Snowy Mountains,Capital Region,545000,-6.09,8,5.31,6.17,32.73,10.76923077,-36.20409895,149.3379047
Ballarat,Ballarat,620000,-6.36,2,3.71,5.44,23.9,7.166666667,-37.55546708,143.8015137
Ballarat,Ballarat,690000,-6.36,2,3.68,7.73,28.46,7.166666667,-37.56361618,143.8660086
Ballarat,Ballarat,630000,-6.36,2,4.07,5.93,24.14,7.166666667,-37.55960803,143.8492771
Ballarat,Ballarat,480000,-6.36,2,4.47,6.66,35.17,7.166666667,-37.5644927,143.8971028
Ballarat,Ballarat,540000,-6.36,2,4.11,6.55,31.78,7.166666667,-37.53738426,143.8646172
Ballarat,Ballarat,599000,-6.36,2,3.51,6.38,26.51,7.166666667,-37.5499836,143.8732453
Ballarat,Ballarat,575000,-6.36,2,4.37,4.69,20.53,7.166666667,-37.60379469,143.813518
Ballarat,Ballarat,660000,-6.36,2,3.79,5.34,23.9,7.166666667,-37.5465316,143.915541
Ballarat,Ballarat,750000,-6.36,2,3.41,6.54,22.29,7.166666667,-37.64791287,143.8932349
Ballarat,Ballarat,575000,-6.36,2,4.37,4.23,18.49,7.166666667,-37.57602833,143.7528682
Ballarat,Ballarat,890000,-6.36,2,3.96,6.17,28.89,7.166666667,-37.63695057,143.8172118
Ballarat,Ballarat,500000,-6.36,2,4.59,5.32,28.86,7.166666667,-37.58386396,143.8825644
Ballarat,Ballarat,650000,-6.36,2,3.8,3.78,16.96,7.166666667,-37.53572694,143.7451984
Ballarat,Ballarat,650000,-6.36,2,3.8,4.66,20.91,7.166666667,-37.51702646,143.7143019
Ballarat,Ballarat,571595,-6.36,2,4.35,6.39,27.79,7.166666667,-37.58228338,143.8174823
Ballarat,Ballarat,495000,-6.36,2,4.33,6.68,28.96,7.166666667,-37.5645445,143.8824002
Ballarat,Ballarat,500000,-6.36,2,4.14,6.09,25.2,7.166666667,-37.57449819,143.8651822
Ballarat,Ballarat,890000,-6.36,2,3.96,6.48,30.33,7.166666667,-37.59155623,143.7004919
Ballarat,Ballarat,645000,-6.36,2,3.63,4.13,14.97,7.166666667,-37.50063296,143.8761004
Ballarat,Ballarat,756504,-6.36,2,4.1,4.99,24.23,7.166666667,-37.52849542,143.8602159
Ballarat,Ballarat,695000,-6.36,2,3.45,7.42,30.31,7.166666667,-37.54757448,143.8172649
Ballarat,Ballarat,1175000,-6.36,2,1.71,10.62,18.19,7.166666667,-37.54986777,143.83449
Ballarat,Ballarat,650000,-6.36,2,3.8,5.24,23.52,7.166666667,-37.54454098,143.7762158
Ballarat,Ballarat,750000,-6.36,2,3.65,5.2,18.95,7.166666667,-37.63241768,143.8450704
Ballarat,Ballarat,580000,-6.36,2,3.88,4.84,22.19,7.166666667,-37.48597833,143.797319
Ballarat,Ballarat,465000,-6.36,2,4.46,5.56,24.76,7.166666667,-37.50919633,143.7772279
Ballarat,Ballarat,540000,-6.36,2,4.37,5.56,28.73,7.166666667,-37.60417578,143.8723719
Ballarat,Ballarat,725000,-6.36,2,3.74,5.01,18.74,7.166666667,-37.62831175,143.8867423
Ballarat,Ballarat,475500,-6.36,2,4.44,5.78,30.37,7.166666667,-37.58076698,143.8552714
Ballarat,Ballarat,465000,-6.36,2,4.46,4.84,21.58,7.166666667,-37.50244891,143.840985
Ballarat,Ballarat,645000,-6.36,2,3.63,4.02,14.59,7.166666667,-37.53866845,143.8918728
Ballarat,Ballarat,625000,-6.36,2,3.66,5.66,24.48,7.166666667,-37.56324813,143.8279061
Ballarat,Ballarat,890000,-6.36,2,3.96,7.03,27.84,7.166666667,-37.60986415,143.7213281
Ballarat,Ballarat,435000,-6.36,2,4.39,6.9,35.82,7.166666667,-37.57748577,143.8378054
Ballarat,Ballarat,890000,-6.36,2,3.96,6.1,28.57,7.166666667,-37.64660065,143.7608454
Ballarat,Ballarat,440000,-6.36,2,4.95,6.58,38.5,7.166666667,-37.6022573,143.8363395
Ballarat,Ballarat,890000,-6.36,2,3.96,5.91,27.67,7.166666667,-37.60285093,143.7671737
Ballarat,Ballarat,635000,-6.36,2,3.3,7.01,27.38,7.166666667,-37.5511383,143.8593135
Ballarat,Ballarat,495000,-6.36,2,4.33,4.63,20.05,7.166666667,-37.57642736,143.9253666
Ballarat,Ballarat,438000,-6.36,2,4.58,7.08,38.38,7.166666667,-37.53059577,143.8267797
Ballarat,Ballarat,580000,-6.36,2,4.03,4.69,22.35,7.166666667,-37.57882922,143.7946622
Mornington Peninsula,Mornington Peninsula,1150000,-6.4,10,3.18,8.58,27.28,6.964285714,-38.36077859,144.9597432
Mornington Peninsula,Mornington Peninsula,1380000,-6.4,10,2.89,10.68,36.5,6.964285714,-38.36072814,145.1237058
Mornington Peninsula,Mornington Peninsula,810000,-6.4,10,3.97,7.55,29.96,6.964285714,-38.39200276,145.1196652
Mornington Peninsula,Mornington Peninsula,799000,-6.4,10,3.79,8.82,39.52,6.964285714,-38.19750543,145.1556324
Mornington Peninsula,Mornington Peninsula,876600,-6.4,10,3.14,10.27,32.2,6.964285714,-38.33834851,145.1747795
Mornington Peninsula,Mornington Peninsula,1550000,-6.4,10,3.3,11.19,36.89,6.964285714,-38.37083051,144.7737985
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,14.36,46.2,6.964285714,-38.40823517,144.9017739
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,11.89,45.23,6.964285714,-38.46684948,144.9050593
Mornington Peninsula,Mornington Peninsula,740000,-6.4,10,3.83,12.33,55.79,6.964285714,-38.3707867,144.8753137
Mornington Peninsula,Mornington Peninsula,740000,-6.4,10,4.08,8.32,33.9,6.964285714,-38.35652673,145.2028382
Mornington Peninsula,Mornington Peninsula,1046000,-6.4,10,3.3,11.79,38.91,6.964285714,-38.33170215,145.0128574
Mornington Peninsula,Mornington Peninsula,1300000,-6.4,10,3.45,7.89,27.19,6.964285714,-38.4187856,144.8599058
Mornington Peninsula,Mornington Peninsula,2900000,-6.4,10,3.85,10.43,40.19,6.964285714,-38.45549158,144.985183
Mornington Peninsula,Mornington Peninsula,655200,-6.4,10,4.16,8.83,36.74,6.964285714,-38.29792684,145.170415
Mornington Peninsula,Mornington Peninsula,810000,-6.4,10,3.97,5.32,24.97,6.964285714,-38.38173831,145.1943454
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,12.01,38.65,6.964285714,-38.40212571,144.9655773
Mornington Peninsula,Mornington Peninsula,1326000,-6.4,10,2.62,14.64,45.36,6.964285714,-38.354382,144.933207
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,9.46,36,6.964285714,-38.39289569,145.0822554
Mornington Peninsula,Mornington Peninsula,810000,-6.4,10,3.97,8.44,33.48,6.964285714,-38.39831613,145.1076777
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,10.77,34.65,6.964285714,-38.34135291,145.0718599
Mornington Peninsula,Mornington Peninsula,799000,-6.4,10,3.79,5.84,22.12,6.964285714,-38.24552318,145.1161669
Mornington Peninsula,Mornington Peninsula,1200000,-6.4,10,3.6,11.32,40.8,6.964285714,-38.22808243,145.0612237
Mornington Peninsula,Mornington Peninsula,1700000,-6.4,10,3.27,9.9,38.28,6.964285714,-38.19363422,145.0957373
Mornington Peninsula,Mornington Peninsula,1600000,-6.4,10,3.4,10.09,40.53,6.964285714,-38.27375408,145.0322631
Mornington Peninsula,Mornington Peninsula,880000,-6.4,10,3.67,7.69,28.2,6.964285714,-38.19825067,145.2491839
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,12.43,39.98,6.964285714,-38.4140709,145.0689166
Mornington Peninsula,Mornington Peninsula,3100000,-6.4,10,2.01,16.99,40.45,6.964285714,-38.32380942,144.7099099
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,11.1,35.72,6.964285714,-38.36193134,145.0132274
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,11.51,37.03,6.964285714,-38.38373297,145.0420395
Mornington Peninsula,Mornington Peninsula,785400,-6.4,10,3.78,10.39,46.49,6.964285714,-38.37075946,144.9159895
Mornington Peninsula,Mornington Peninsula,1100000,-6.4,10,3.44,11.05,37.97,6.964285714,-38.38693631,144.8118929
Mornington Peninsula,Mornington Peninsula,1225000,-6.4,10,3.12,12.91,47.68,6.964285714,-38.31597044,145.0009439
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,12.93,41.61,6.964285714,-38.42686113,145.036333
Mornington Peninsula,Mornington Peninsula,1580000,-6.4,10,3.33,10.45,34.83,6.964285714,-38.38107897,145.1520883
Mornington Peninsula,Mornington Peninsula,850000,-6.4,10,3.59,7.67,27.54,6.964285714,-38.23152734,145.2037178
Mornington Peninsula,Mornington Peninsula,1750000,-6.4,10,2.08,17.17,35.7,6.964285714,-38.34373256,144.7400882
Mornington Peninsula,Mornington Peninsula,1300000,-6.4,10,3.45,7.87,27.15,6.964285714,-38.41948674,144.8316289
Mornington Peninsula,Mornington Peninsula,924150,-6.4,10,3.55,10.12,35.94,6.964285714,-38.37759667,144.8501677
Mornington Peninsula,Mornington Peninsula,2350000,-6.4,10,3.22,11.36,36.54,6.964285714,-38.29757311,145.0912217
Mornington Peninsula,Mornington Peninsula,772500,-6.4,10,4.07,7.26,29.58,6.964285714,-38.26622025,145.1898752
Sorell - Dodges Ferry,Hobart,495000,-6.4,2,5.11,5.05,30.5,9.627228525,-42.7929773,147.5294577
Sorell - Dodges Ferry,Hobart,495000,-6.4,2,5.11,5.78,34.93,9.627228525,-42.77648087,147.5852709
Macedon Ranges,Melbourne - North West,582120,-6.67,10,4.68,3.93,18.43,8.88172043,-37.50721005,144.5784191
Macedon Ranges,Melbourne - North West,580000,-6.67,10,5.1,3.86,19.67,8.88172043,-37.44666811,144.6790211
Macedon Ranges,Melbourne - North West,550000,-6.67,10,4.4,4.18,18.4,8.88172043,-37.35512521,144.7258286
Moira,Shepparton,335000,-6.91,9,4.81,5.31,25.55,13.33333333,-35.9233805,145.6314771
Moira,Shepparton,250000,-6.91,9,7.1,3.14,22.33,13.33333333,-36.080649,145.447063
Moira,Shepparton,454720,-6.91,9,4.95,5.8,28.7,13.33333333,-36.03392089,145.9991401
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,6.65,25.92,9.104477612,-38.39563872,145.8814781
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.17,21.24,9.104477612,-38.4035432,146.1754521
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,8.38,32.16,9.104477612,-38.47708599,145.4706165
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,5.78,22.56,9.104477612,-38.44479989,145.7269403
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.16,21.18,9.104477612,-38.41189096,146.0633652
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,4.93,20.26,9.104477612,-38.67614138,146.0035816
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,8.23,31.59,9.104477612,-38.65600614,145.6179499
Gippsland - South West,Latrobe - Gippsland,835000,-7.25,5,3.3,8.18,27.02,9.104477612,-38.54360135,145.34351
Gippsland - South West,Latrobe - Gippsland,747849,-7.25,5,3.71,9.74,36.17,9.104477612,-38.425068,145.4762846
Gippsland - South West,Latrobe - Gippsland,653050,-7.25,5,4.46,8.46,37.75,9.104477612,-38.43464416,145.4447887
Gippsland - South West,Latrobe - Gippsland,780000,-7.25,5,3.47,11.41,39.56,9.104477612,-38.46830174,145.2389112
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,7.82,30.02,9.104477612,-38.56807031,145.546777
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,7.34,30.15,9.104477612,-38.52610492,146.1204709
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.35,26.08,9.104477612,-38.72558747,146.071326
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,8.34,34.26,9.104477612,-38.67553546,146.2079119
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.73,27.65,9.104477612,-38.61177484,146.1742357
Gippsland - South West,Latrobe - Gippsland,1800000,-7.25,5,0,5.21,0,9.104477612,-38.35107424,145.3886737
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,5.83,22.4,9.104477612,-38.50049883,145.6584943
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,6.77,25.99,9.104477612,-38.44899062,145.5140435
Gippsland - South West,Latrobe - Gippsland,608394,-7.25,5,4.14,8.67,35.9,9.104477612,-38.4120079,145.5352608
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,6.74,27.68,9.104477612,-38.36339567,146.0345403
Gippsland - South West,Latrobe - Gippsland,925000,-7.25,5,3.11,10.37,32.22,9.104477612,-38.61906436,145.711686
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,5.64,21.65,9.104477612,-38.33585474,145.5463009
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,5.5,21.45,9.104477612,-38.40586408,145.7244181
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,6.37,24.86,9.104477612,-38.47229475,145.7625445
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,5.07,19.78,9.104477612,-38.42426047,145.87905
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,5.2,20.3,9.104477612,-38.45726034,145.8720983
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,7.49,28.75,9.104477612,-38.55724077,145.5057673
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,6,23.42,9.104477612,-38.5063114,145.7117821
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.08,20.85,9.104477612,-38.55972404,145.9514262
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,4.4,18.06,9.104477612,-38.4678959,146.028166
Gippsland - South West,Latrobe - Gippsland,650000,-7.25,5,4.26,7.76,33.11,9.104477612,-38.43891402,145.8220126
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,5.83,22.4,9.104477612,-38.45635744,145.6647362
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,4.63,17.76,9.104477612,-38.54378786,145.6710857
Gippsland - South West,Latrobe - Gippsland,620000,-7.25,5,4.29,7.49,32.17,9.104477612,-38.47202171,145.9373847
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.01,20.57,9.104477612,-38.42739541,145.973702
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.17,21.24,9.104477612,-38.55709235,145.8513215
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,6.39,24.94,9.104477612,-38.37946697,145.6829109
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.62,23.08,9.104477612,-38.47021959,146.1338179
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.13,25.19,9.104477612,-38.57509436,146.0223434
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,7.56,31.04,9.104477612,-38.48233166,146.2357556
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,7.58,31.12,9.104477612,-38.39468177,146.1554907
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,5.36,21.98,9.104477612,-38.50484581,146.0043395
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,9.06,30.57,9.104477612,-38.51379766,145.3330967
